grid_id,analysis_status,missing_fields,heat_score,elderly_score,farmland_score,coverage_gap_score,vulnerability_score,risk_level,installation_need_score,installation_rank,blind_spot,main_factors
라마58a41b,OK,[],50.0,84.85,10.68,21.27,48.51,MODERATE,41.7,587.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마58a42a,OK,[],50.0,0.0,37.73,5.53,29.24,MODERATE,23.31,926.0,False,"[""HIGH_HEAT""]"
라마58a42b,OK,[],50.0,53.85,55.32,0.0,53.06,HIGH,39.79,647.0,False,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마58a43a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a43b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a44a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a44b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a45a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a45b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a46a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a46b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a47a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a47b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a48a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a48b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a49a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a49b,OK,[],50.0,73.46,34.3,34.06,52.59,HIGH,47.95,405.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마58a50a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a50b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a51a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a51b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a52a,OK,[],50.0,0.0,0.0,10.16,16.67,LOW,15.04,995.0,False,"[""HIGH_HEAT""]"
라마58a52b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a53a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58a53b,OK,[],50.0,53.67,26.32,49.77,43.33,MODERATE,44.94,500.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마58a54a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b10a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b10b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b11a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b11b,OK,[],50.0,77.78,44.75,73.98,57.51,HIGH,61.63,83.0,True,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마58b12a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b12b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b13a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b13b,OK,[],50.0,76.53,70.23,33.55,65.59,HIGH,57.58,161.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마58b14a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b14b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b15a,OK,[],50.0,0.0,18.86,22.49,22.95,LOW,22.84,931.0,False,"[""HIGH_HEAT""]"
라마58b15b,OK,[],50.0,0.0,7.09,19.43,19.03,LOW,19.13,973.0,False,"[""HIGH_HEAT""]"
라마58b16a,OK,[],50.0,61.6,24.0,25.41,45.2,MODERATE,40.25,628.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마58b16b,OK,[],50.0,100.0,24.53,36.82,58.18,HIGH,52.84,275.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마58b17a,OK,[],50.0,0.0,11.62,50.44,20.54,LOW,28.02,882.0,False,"[""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마58b17b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b18a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b18b,OK,[],50.0,85.96,33.25,65.67,56.4,HIGH,58.72,127.0,True,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마58b19a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b19b,OK,[],50.0,54.9,2.72,64.67,35.87,MODERATE,43.07,552.0,False,"[""LOW_SHELTER_ACCESSIBILITY"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마58b20a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b20b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b21a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b21b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b22a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b22b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b23a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b23b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b24a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b24b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b25a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b25b,OK,[],50.0,100.0,7.57,41.96,52.52,HIGH,49.88,354.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마58b26a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b26b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b27a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b27b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b28a,OK,[],50.0,0.0,10.74,41.13,20.25,LOW,25.47,913.0,False,"[""HIGH_HEAT""]"
라마58b28b,OK,[],50.0,31.41,18.23,39.87,33.21,MODERATE,34.88,767.0,False,"[""HIGH_HEAT""]"
라마58b29a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b29b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b30a,OK,[],50.0,0.0,30.75,16.26,26.92,MODERATE,24.25,921.0,False,"[""HIGH_HEAT""]"
라마58b30b,OK,[],50.0,90.32,76.07,22.87,72.13,HIGH,59.81,111.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마58b31a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b31b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b32a,OK,[],50.0,92.36,56.23,35.14,66.2,HIGH,58.43,137.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마58b32b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b33a,OK,[],50.0,0.0,42.06,3.33,30.69,MODERATE,23.85,922.0,False,"[""HIGH_HEAT""]"
라마58b33b,OK,[],50.0,55.26,39.85,0.52,48.37,MODERATE,36.41,738.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마58b34a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b34b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b35a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b35b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b36a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b36b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b37a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b37b,OK,[],50.0,61.11,24.63,86.92,45.25,MODERATE,55.66,204.0,False,"[""LOW_SHELTER_ACCESSIBILITY"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마58b38a,OK,[],50.0,93.33,56.26,82.82,66.53,HIGH,70.6,9.0,True,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_FARMLAND_RATIO""]"
라마58b38b,OK,[],50.0,73.46,15.26,80.96,46.24,MODERATE,54.92,221.0,False,"[""LOW_SHELTER_ACCESSIBILITY"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마58b39a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b39b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b40a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b40b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b41a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b41b,OK,[],50.0,79.82,63.53,24.23,64.45,HIGH,54.39,241.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마58b42a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b42b,OK,[],50.0,88.51,43.88,8.04,60.8,HIGH,47.61,417.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마58b43a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b43b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b44a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b44b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b45a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b45b,OK,[],50.0,58.33,28.77,7.83,45.7,MODERATE,36.23,741.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마58b46a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b46b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b47a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b47b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b48a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b48b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b49a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b49b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b50a,OK,[],50.0,74.5,35.69,12.51,53.4,HIGH,43.17,549.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마58b50b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b51a,OK,[],50.0,45.37,12.29,24.79,35.89,MODERATE,33.11,802.0,False,"[""HIGH_HEAT""]"
라마58b51b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b52a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b52b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b53a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b53b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마58b54a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a10b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a11a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a11b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a12a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a12b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a13a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a13b,OK,[],50.0,87.5,100.0,45.96,79.17,VERY_HIGH,70.86,8.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마59a14a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a14b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a15a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a15b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a16a,OK,[],50.0,68.88,65.94,39.22,61.61,HIGH,56.01,198.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마59a16b,OK,[],50.0,0.0,40.4,47.77,30.13,MODERATE,34.54,774.0,False,"[""HIGH_HEAT""]"
라마59a17a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a17b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a18a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a18b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a19a,OK,[],50.0,100.0,23.76,79.28,57.92,HIGH,63.26,64.0,True,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마59a19b,OK,[],50.0,72.22,24.82,68.5,49.01,MODERATE,53.88,253.0,False,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마59a20a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a20b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a21a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a21b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a22a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a22b,OK,[],50.0,71.79,34.53,34.24,52.11,HIGH,47.64,413.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마59a23a,OK,[],50.0,100.0,33.17,35.24,61.06,HIGH,54.6,232.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마59a23b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a24a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a24b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a25a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a25b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a26a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a26b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a27a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a27b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a28a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a28b,OK,[],50.0,58.33,29.3,32.37,45.88,MODERATE,42.5,563.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마59a29a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a29b,OK,[],50.0,22.64,2.59,6.77,25.08,MODERATE,20.5,961.0,False,"[""HIGH_HEAT""]"
라마59a30a,OK,[],50.0,35.93,19.23,0.74,35.05,MODERATE,26.48,903.0,False,"[""HIGH_HEAT""]"
라마59a30b,OK,[],50.0,24.31,59.54,13.57,44.62,MODERATE,36.85,728.0,False,"[""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마59a31a,OK,[],50.0,0.0,2.61,29.03,17.54,LOW,20.41,962.0,False,"[""HIGH_HEAT""]"
라마59a31b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a32a,OK,[],50.0,53.85,19.3,37.86,41.05,MODERATE,40.25,629.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마59a32b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a33a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a33b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a34a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a34b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a35a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a35b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a36a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a36b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a37a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a37b,OK,[],50.0,93.33,9.81,79.58,51.05,HIGH,58.18,145.0,True,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마59a38a,OK,[],50.0,83.33,27.34,94.44,53.56,HIGH,63.78,56.0,True,"[""LOW_SHELTER_ACCESSIBILITY"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마59a38b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a39a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a39b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a40a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a40b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a41a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a41b,OK,[],50.0,56.84,25.37,33.88,44.07,MODERATE,41.52,594.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마59a42a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a42b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a43a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a43b,OK,[],50.0,0.0,18.83,40.67,22.94,LOW,27.38,890.0,False,"[""HIGH_HEAT""]"
라마59a44a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a44b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a45a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a45b,OK,[],50.0,67.45,52.08,0.0,56.51,HIGH,42.38,564.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마59a46a,OK,[],50.0,44.44,24.35,14.91,39.6,MODERATE,33.42,792.0,False,"[""HIGH_HEAT""]"
라마59a46b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a47a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a47b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a48a,OK,[],50.0,0.0,22.53,63.99,24.18,LOW,34.13,779.0,False,"[""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마59a48b,OK,[],50.0,90.48,64.72,48.08,68.4,HIGH,63.32,63.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마59a49a,OK,[],50.0,31.82,26.07,32.18,35.96,MODERATE,35.02,763.0,False,"[""HIGH_HEAT""]"
라마59a49b,OK,[],50.0,100.0,8.06,16.28,52.69,HIGH,43.59,539.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마59a50a,OK,[],50.0,64.81,36.87,0.5,50.56,HIGH,38.05,697.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마59a50b,OK,[],50.0,77.78,1.65,3.6,43.14,MODERATE,33.26,797.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마59a51a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a51b,OK,[],50.0,51.04,15.75,35.33,38.93,MODERATE,38.03,698.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마59a52a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a52b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a53a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a53b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59a54a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b11a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b11b,OK,[],50.0,0.0,8.89,47.18,19.63,LOW,26.52,901.0,False,"[""HIGH_HEAT""]"
라마59b12a,OK,[],50.0,85.56,47.32,38.4,60.96,HIGH,55.32,213.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마59b12b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b13a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b13b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b14a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b14b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b15a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b15b,OK,[],50.0,61.11,100.0,51.17,70.37,HIGH,65.57,31.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY""]"
라마59b16a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b16b,OK,[],50.0,0.0,27.55,60.76,25.85,MODERATE,34.58,771.0,False,"[""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마59b17a,OK,[],50.0,0.0,63.04,70.22,37.68,MODERATE,45.81,476.0,False,"[""LOW_SHELTER_ACCESSIBILITY"",""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마59b17b,OK,[],50.0,70.0,3.81,81.57,41.27,MODERATE,51.34,313.0,False,"[""LOW_SHELTER_ACCESSIBILITY"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마59b18a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b18b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b19a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b19b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b20a,OK,[],50.0,0.0,31.9,48.18,27.3,MODERATE,32.52,812.0,False,"[""HIGH_HEAT""]"
라마59b20b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b21a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b21b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b22a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b22b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b23a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b23b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b24a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b24b,OK,[],50.0,48.61,9.52,0.44,36.04,MODERATE,27.14,892.0,False,"[""HIGH_HEAT""]"
라마59b25a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b25b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b26a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b26b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b27a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b27b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b28a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b28b,OK,[],50.0,55.09,0.0,30.68,35.03,MODERATE,33.94,783.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마59b29a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마59b29b,OK,[],50.0,23.35,0.0,0.09,24.45,LOW,18.36,983.0,False,"[""HIGH_HEAT""]"
라마59b30a,OK,[],50.0,37.87,0.0,0.0,29.29,MODERATE,21.97,945.0,False,"[""HIGH_HEAT""]"
라마59b30b,OK,[],50.0,28.59,24.28,12.67,34.29,MODERATE,28.89,869.0,False,"[""HIGH_HEAT""]"
라마59b31a,OK,[],50.0,44.44,27.2,20.95,40.55,MODERATE,35.65,753.0,False,"[""HIGH_HEAT""]"
라마59b31b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
