grid_id,population,elderly_population,elderly_ratio,population_source,population_reference_date,elderly_population_source,elderly_reference_date
라마57a24b,,,,NGII,202410,NGII,202410
라마57a25a,,,,NGII,202410,NGII,202410
라마57a25b,,,,NGII,202410,NGII,202410
라마57a26a,,,,NGII,202410,NGII,202410
라마57a26b,6.0,0.0,0.0,NGII,202410,NGII,202410
라마57a27a,,,,NGII,202410,NGII,202410
라마57a27b,,,,NGII,202410,NGII,202410
라마57a28a,,,,NGII,202410,NGII,202410
라마57a28b,31.0,21.0,0.6774193548387096,NGII,202410,NGII,202410
라마57a29a,0.0,0.0,,NGII,202410,NGII,202410
라마57a29b,,,,NGII,202410,NGII,202410
라마57a30a,,,,NGII,202410,NGII,202410
라마57a30b,6.0,0.0,0.0,NGII,202410,NGII,202410
라마57a31a,8.0,0.0,0.0,NGII,202410,NGII,202410
라마57a31b,,,,NGII,202410,NGII,202410
라마57a32a,,,,NGII,202410,NGII,202410
라마57a32b,,,,NGII,202410,NGII,202410
라마57a33a,,,,NGII,202410,NGII,202410
라마57a33b,,,,NGII,202410,NGII,202410
라마57a34a,0.0,0.0,,NGII,202410,NGII,202410
라마57a34b,,,,NGII,202410,NGII,202410
라마57a35a,,,,NGII,202410,NGII,202410
라마57a35b,,,,NGII,202410,NGII,202410
라마57a36a,18.0,12.0,0.6666666666666666,NGII,202410,NGII,202410
라마57a36b,,,,NGII,202410,NGII,202410
라마57a37a,0.0,0.0,,NGII,202410,NGII,202410
라마57a37b,,,,NGII,202410,NGII,202410
라마57a38a,,,,NGII,202410,NGII,202410
라마57a38b,0.0,0.0,,NGII,202410,NGII,202410
라마57a39a,6.0,0.0,0.0,NGII,202410,NGII,202410
라마57a39b,65.0,39.0,0.6,NGII,202410,NGII,202410
라마57a40a,15.0,10.0,0.6666666666666666,NGII,202410,NGII,202410
라마57a40b,0.0,0.0,,NGII,202410,NGII,202410
라마57a41a,,,,NGII,202410,NGII,202410
라마57a41b,0.0,0.0,,NGII,202410,NGII,202410
라마57a42a,16.0,13.0,0.8125,NGII,202410,NGII,202410
라마57a42b,30.0,20.0,0.6666666666666666,NGII,202410,NGII,202410
라마57a43a,14.0,8.0,0.5714285714285714,NGII,202410,NGII,202410
라마57a43b,6.0,0.0,0.0,NGII,202410,NGII,202410
라마57a44a,17.0,6.0,0.35294117647058826,NGII,202410,NGII,202410
라마57a44b,0.0,0.0,,NGII,202410,NGII,202410
라마57a45a,,,,NGII,202410,NGII,202410
라마57a45b,,,,NGII,202410,NGII,202410
라마57a46a,7.0,0.0,0.0,NGII,202410,NGII,202410
라마57a46b,,,,NGII,202410,NGII,202410
라마57a47a,,,,NGII,202410,NGII,202410
라마57a47b,,,,NGII,202410,NGII,202410
라마57a48a,,,,NGII,202410,NGII,202410
라마57a48b,13.0,,,NGII,202410,NGII,202410
라마57a49a,12.0,8.0,0.6666666666666666,NGII,202410,NGII,202410
라마57a49b,,,,NGII,202410,NGII,202410
라마57a50a,0.0,0.0,,NGII,202410,NGII,202410
라마57a50b,8.0,0.0,0.0,NGII,202410,NGII,202410
라마57a51a,44.0,25.0,0.5681818181818182,NGII,202410,NGII,202410
라마57a51b,108.0,46.0,0.42592592592592593,NGII,202410,NGII,202410
라마57a52a,90.0,36.0,0.4,NGII,202410,NGII,202410
라마57a52b,53.0,27.0,0.5094339622641509,NGII,202410,NGII,202410
라마57a53a,,,,NGII,202410,NGII,202410
라마57a53b,,,,NGII,202410,NGII,202410
라마57a54a,,,,NGII,202410,NGII,202410
라마57b10b,0.0,0.0,,NGII,202410,NGII,202410
라마57b11a,48.0,30.0,0.625,NGII,202410,NGII,202410
라마57b11b,8.0,6.0,0.75,NGII,202410,NGII,202410
라마57b12a,0.0,0.0,,NGII,202410,NGII,202410
라마57b12b,16.0,11.0,0.6875,NGII,202410,NGII,202410
라마57b13a,,,,NGII,202410,NGII,202410
라마57b13b,0.0,0.0,,NGII,202410,NGII,202410
라마57b14a,9.0,0.0,0.0,NGII,202410,NGII,202410
라마57b14b,14.0,9.0,0.6428571428571429,NGII,202410,NGII,202410
라마57b15a,,,,NGII,202410,NGII,202410
라마57b15b,46.0,30.0,0.6521739130434783,NGII,202410,NGII,202410
라마57b16a,25.0,21.0,0.84,NGII,202410,NGII,202410
라마57b16b,0.0,0.0,,NGII,202410,NGII,202410
라마57b17a,,,,NGII,202410,NGII,202410
라마57b17b,0.0,,,NGII,202410,NGII,202410
라마57b18a,62.0,38.0,0.6129032258064516,NGII,202410,NGII,202410
라마57b18b,15.0,7.0,0.4666666666666667,NGII,202410,NGII,202410
라마57b19a,19.0,12.0,0.631578947368421,NGII,202410,NGII,202410
라마57b19b,7.0,6.0,0.8571428571428571,NGII,202410,NGII,202410
라마57b20a,,,,NGII,202410,NGII,202410
라마57b20b,,,,NGII,202410,NGII,202410
라마57b21a,0.0,,,NGII,202410,NGII,202410
라마57b21b,,,,NGII,202410,NGII,202410
라마57b22a,,,,NGII,202410,NGII,202410
라마57b22b,,,,NGII,202410,NGII,202410
라마57b23a,,,,NGII,202410,NGII,202410
라마57b23b,,,,NGII,202410,NGII,202410
라마57b24a,,,,NGII,202410,NGII,202410
라마57b24b,,,,NGII,202410,NGII,202410
라마57b25a,18.0,9.0,0.5,NGII,202410,NGII,202410
라마57b25b,13.0,6.0,0.46153846153846156,NGII,202410,NGII,202410
라마57b26a,0.0,0.0,,NGII,202410,NGII,202410
라마57b26b,,,,NGII,202410,NGII,202410
라마57b27a,,,,NGII,202410,NGII,202410
라마57b27b,,,,NGII,202410,NGII,202410
라마57b28a,,,,NGII,202410,NGII,202410
라마57b28b,18.0,8.0,0.4444444444444444,NGII,202410,NGII,202410
라마57b29a,39.0,19.0,0.48717948717948717,NGII,202410,NGII,202410
라마57b29b,,,,NGII,202410,NGII,202410
라마57b30a,,,,NGII,202410,NGII,202410
라마57b30b,,,,NGII,202410,NGII,202410
라마57b31a,0.0,0.0,,NGII,202410,NGII,202410
라마57b31b,0.0,0.0,,NGII,202410,NGII,202410
라마57b32a,,,,NGII,202410,NGII,202410
라마57b32b,0.0,0.0,,NGII,202410,NGII,202410
라마57b33a,0.0,0.0,,NGII,202410,NGII,202410
라마57b33b,,,,NGII,202410,NGII,202410
라마57b34a,0.0,0.0,,NGII,202410,NGII,202410
라마57b34b,0.0,0.0,,NGII,202410,NGII,202410
라마57b35a,,,,NGII,202410,NGII,202410
라마57b35b,0.0,0.0,,NGII,202410,NGII,202410
라마57b36a,6.0,0.0,0.0,NGII,202410,NGII,202410
라마57b36b,7.0,0.0,0.0,NGII,202410,NGII,202410
라마57b37a,39.0,22.0,0.5641025641025641,NGII,202410,NGII,202410
라마57b37b,15.0,10.0,0.6666666666666666,NGII,202410,NGII,202410
라마57b38a,9.0,0.0,0.0,NGII,202410,NGII,202410
라마57b38b,,,,NGII,202410,NGII,202410
라마57b39a,,,,NGII,202410,NGII,202410
라마57b39b,,,,NGII,202410,NGII,202410
라마57b40a,,,,NGII,202410,NGII,202410
라마57b40b,,,,NGII,202410,NGII,202410
라마57b41a,6.0,0.0,0.0,NGII,202410,NGII,202410
라마57b41b,,,,NGII,202410,NGII,202410
라마57b42a,38.0,29.0,0.7631578947368421,NGII,202410,NGII,202410
라마57b42b,,,,NGII,202410,NGII,202410
라마57b43a,11.0,0.0,0.0,NGII,202410,NGII,202410
라마57b43b,,,,NGII,202410,NGII,202410
라마57b44a,,,,NGII,202410,NGII,202410
라마57b44b,0.0,,,NGII,202410,NGII,202410
라마57b45a,16.0,11.0,0.6875,NGII,202410,NGII,202410
라마57b45b,27.0,14.0,0.5185185185185185,NGII,202410,NGII,202410
라마57b46a,,,,NGII,202410,NGII,202410
라마57b46b,,,,NGII,202410,NGII,202410
라마57b47a,,,,NGII,202410,NGII,202410
라마57b47b,,,,NGII,202410,NGII,202410
라마57b48a,,,,NGII,202410,NGII,202410
라마57b48b,31.0,21.0,0.6774193548387096,NGII,202410,NGII,202410
라마57b49a,0.0,0.0,,NGII,202410,NGII,202410
라마57b49b,,,,NGII,202410,NGII,202410
라마57b50a,0.0,0.0,,NGII,202410,NGII,202410
라마57b50b,0.0,0.0,,NGII,202410,NGII,202410
라마57b51a,22.0,8.0,0.36363636363636365,NGII,202410,NGII,202410
라마57b51b,495.0,193.0,0.3898989898989899,NGII,202410,NGII,202410
라마57b52a,216.0,82.0,0.37962962962962965,NGII,202410,NGII,202410
라마57b52b,53.0,27.0,0.5094339622641509,NGII,202410,NGII,202410
라마57b53a,0.0,0.0,,NGII,202410,NGII,202410
라마57b53b,0.0,0.0,,NGII,202410,NGII,202410
라마57b54a,,,,NGII,202410,NGII,202410
라마58a10a,,,,NGII,202410,NGII,202410
라마58a10b,,,,NGII,202410,NGII,202410
라마58a11a,0.0,0.0,,NGII,202410,NGII,202410
라마58a11b,8.0,0.0,0.0,NGII,202410,NGII,202410
라마58a12a,,,,NGII,202410,NGII,202410
라마58a12b,,,,NGII,202410,NGII,202410
라마58a13a,,,,NGII,202410,NGII,202410
라마58a13b,24.0,13.0,0.5416666666666666,NGII,202410,NGII,202410
라마58a14a,16.0,9.0,0.5625,NGII,202410,NGII,202410
라마58a14b,18.0,7.0,0.3888888888888889,NGII,202410,NGII,202410
라마58a15a,0.0,0.0,,NGII,202410,NGII,202410
라마58a15b,12.0,0.0,0.0,NGII,202410,NGII,202410
라마58a16a,29.0,16.0,0.5517241379310345,NGII,202410,NGII,202410
라마58a16b,,,,NGII,202410,NGII,202410
라마58a17a,0.0,0.0,,NGII,202410,NGII,202410
라마58a17b,0.0,0.0,,NGII,202410,NGII,202410
라마58a18a,0.0,0.0,,NGII,202410,NGII,202410
라마58a18b,0.0,0.0,,NGII,202410,NGII,202410
라마58a19a,,,,NGII,202410,NGII,202410
라마58a19b,0.0,,,NGII,202410,NGII,202410
라마58a20a,7.0,0.0,0.0,NGII,202410,NGII,202410
라마58a20b,0.0,,,NGII,202410,NGII,202410
라마58a21a,,,,NGII,202410,NGII,202410
라마58a21b,,,,NGII,202410,NGII,202410
라마58a22a,0.0,0.0,,NGII,202410,NGII,202410
라마58a22b,23.0,18.0,0.782608695652174,NGII,202410,NGII,202410
라마58a23a,15.0,0.0,0.0,NGII,202410,NGII,202410
라마58a23b,,,,NGII,202410,NGII,202410
라마58a24a,,,,NGII,202410,NGII,202410
라마58a24b,,,,NGII,202410,NGII,202410
라마58a25a,,,,NGII,202410,NGII,202410
라마58a25b,23.0,13.0,0.5652173913043478,NGII,202410,NGII,202410
라마58a26a,0.0,,,NGII,202410,NGII,202410
라마58a26b,,,,NGII,202410,NGII,202410
라마58a27a,,,,NGII,202410,NGII,202410
라마58a27b,,,,NGII,202410,NGII,202410
라마58a28a,,,,NGII,202410,NGII,202410
라마58a28b,15.0,7.0,0.4666666666666667,NGII,202410,NGII,202410
라마58a29a,,,,NGII,202410,NGII,202410
라마58a29b,,,,NGII,202410,NGII,202410
라마58a30a,,,,NGII,202410,NGII,202410
라마58a30b,76.0,49.0,0.6447368421052632,NGII,202410,NGII,202410
라마58a31a,20.0,10.0,0.5,NGII,202410,NGII,202410
라마58a31b,,,,NGII,202410,NGII,202410
라마58a32a,16.0,0.0,0.0,NGII,202410,NGII,202410
라마58a32b,32.0,18.0,0.5625,NGII,202410,NGII,202410
라마58a33a,0.0,0.0,,NGII,202410,NGII,202410
라마58a33b,11.0,8.0,0.7272727272727273,NGII,202410,NGII,202410
라마58a34a,,,,NGII,202410,NGII,202410
라마58a34b,,,,NGII,202410,NGII,202410
라마58a35a,,,,NGII,202410,NGII,202410
라마58a35b,11.0,0.0,0.0,NGII,202410,NGII,202410
라마58a36a,,,,NGII,202410,NGII,202410
라마58a36b,0.0,0.0,,NGII,202410,NGII,202410
라마58a37a,,,,NGII,202410,NGII,202410
라마58a37b,53.0,29.0,0.5471698113207547,NGII,202410,NGII,202410
라마58a38a,10.0,8.0,0.8,NGII,202410,NGII,202410
라마58a38b,0.0,0.0,,NGII,202410,NGII,202410
라마58a39a,,,,NGII,202410,NGII,202410
라마58a39b,,,,NGII,202410,NGII,202410
라마58a40a,,,,NGII,202410,NGII,202410
라마58a40b,,,,NGII,202410,NGII,202410
라마58a41a,,,,NGII,202410,NGII,202410
라마58a41b,11.0,8.0,0.7272727272727273,NGII,202410,NGII,202410
라마58a42a,9.0,0.0,0.0,NGII,202410,NGII,202410
라마58a42b,13.0,6.0,0.46153846153846156,NGII,202410,NGII,202410
라마58a43a,,,,NGII,202410,NGII,202410
라마58a43b,0.0,0.0,,NGII,202410,NGII,202410
라마58a44a,,,,NGII,202410,NGII,202410
라마58a44b,,,,NGII,202410,NGII,202410
라마58a45a,0.0,0.0,,NGII,202410,NGII,202410
라마58a45b,,,,NGII,202410,NGII,202410
라마58a46a,,,,NGII,202410,NGII,202410
라마58a46b,,,,NGII,202410,NGII,202410
라마58a47a,,,,NGII,202410,NGII,202410
라마58a47b,,,,NGII,202410,NGII,202410
라마58a48a,,,,NGII,202410,NGII,202410
라마58a48b,,,,NGII,202410,NGII,202410
라마58a49a,0.0,,,NGII,202410,NGII,202410
라마58a49b,27.0,17.0,0.6296296296296297,NGII,202410,NGII,202410
라마58a50a,9.0,,,NGII,202410,NGII,202410
라마58a50b,,,,NGII,202410,NGII,202410
라마58a51a,,,,NGII,202410,NGII,202410
라마58a51b,,,,NGII,202410,NGII,202410
라마58a52a,8.0,0.0,0.0,NGII,202410,NGII,202410
라마58a52b,0.0,,,NGII,202410,NGII,202410
라마58a53a,0.0,,,NGII,202410,NGII,202410
라마58a53b,50.0,23.0,0.46,NGII,202410,NGII,202410
라마58a54a,,,,NGII,202410,NGII,202410
라마58b10a,,,,NGII,202410,NGII,202410
라마58b10b,,,,NGII,202410,NGII,202410
라마58b11a,0.0,0.0,,NGII,202410,NGII,202410
라마58b11b,9.0,6.0,0.6666666666666666,NGII,202410,NGII,202410
라마58b12a,0.0,0.0,,NGII,202410,NGII,202410
라마58b12b,,,,NGII,202410,NGII,202410
라마58b13a,,,,NGII,202410,NGII,202410
라마58b13b,125.0,82.0,0.656,NGII,202410,NGII,202410
라마58b14a,,,,NGII,202410,NGII,202410
라마58b14b,0.0,0.0,,NGII,202410,NGII,202410
라마58b15a,6.0,0.0,0.0,NGII,202410,NGII,202410
라마58b15b,6.0,0.0,0.0,NGII,202410,NGII,202410
라마58b16a,125.0,66.0,0.528,NGII,202410,NGII,202410
라마58b16b,7.0,6.0,0.8571428571428571,NGII,202410,NGII,202410
라마58b17a,9.0,0.0,0.0,NGII,202410,NGII,202410
라마58b17b,,,,NGII,202410,NGII,202410
라마58b18a,,,,NGII,202410,NGII,202410
라마58b18b,19.0,14.0,0.7368421052631579,NGII,202410,NGII,202410
라마58b19a,0.0,,,NGII,202410,NGII,202410
라마58b19b,17.0,8.0,0.47058823529411764,NGII,202410,NGII,202410
라마58b20a,,,,NGII,202410,NGII,202410
라마58b20b,,,,NGII,202410,NGII,202410
라마58b21a,,,,NGII,202410,NGII,202410
라마58b21b,,,,NGII,202410,NGII,202410
라마58b22a,,,,NGII,202410,NGII,202410
라마58b22b,,,,NGII,202410,NGII,202410
라마58b23a,0.0,0.0,,NGII,202410,NGII,202410
라마58b23b,,,,NGII,202410,NGII,202410
라마58b24a,0.0,0.0,,NGII,202410,NGII,202410
라마58b24b,,,,NGII,202410,NGII,202410
라마58b25a,,,,NGII,202410,NGII,202410
라마58b25b,7.0,6.0,0.8571428571428571,NGII,202410,NGII,202410
라마58b26a,,,,NGII,202410,NGII,202410
라마58b26b,,,,NGII,202410,NGII,202410
라마58b27a,,,,NGII,202410,NGII,202410
라마58b27b,0.0,0.0,,NGII,202410,NGII,202410
라마58b28a,9.0,0.0,0.0,NGII,202410,NGII,202410
라마58b28b,26.0,7.0,0.2692307692307692,NGII,202410,NGII,202410
라마58b29a,,,,NGII,202410,NGII,202410
라마58b29b,0.0,,,NGII,202410,NGII,202410
라마58b30a,10.0,0.0,0.0,NGII,202410,NGII,202410
라마58b30b,31.0,24.0,0.7741935483870968,NGII,202410,NGII,202410
라마58b31a,0.0,0.0,,NGII,202410,NGII,202410
라마58b31b,,,,NGII,202410,NGII,202410
라마58b32a,24.0,19.0,0.7916666666666666,NGII,202410,NGII,202410
라마58b32b,,,,NGII,202410,NGII,202410
라마58b33a,7.0,0.0,0.0,NGII,202410,NGII,202410
라마58b33b,19.0,9.0,0.47368421052631576,NGII,202410,NGII,202410
라마58b34a,0.0,0.0,,NGII,202410,NGII,202410
라마58b34b,0.0,0.0,,NGII,202410,NGII,202410
라마58b35a,,,,NGII,202410,NGII,202410
라마58b35b,,,,NGII,202410,NGII,202410
라마58b36a,,,,NGII,202410,NGII,202410
라마58b36b,0.0,0.0,,NGII,202410,NGII,202410
라마58b37a,,,,NGII,202410,NGII,202410
라마58b37b,21.0,11.0,0.5238095238095238,NGII,202410,NGII,202410
라마58b38a,15.0,12.0,0.8,NGII,202410,NGII,202410
라마58b38b,54.0,34.0,0.6296296296296297,NGII,202410,NGII,202410
라마58b39a,,,,NGII,202410,NGII,202410
라마58b39b,,,,NGII,202410,NGII,202410
라마58b40a,,,,NGII,202410,NGII,202410
라마58b40b,,,,NGII,202410,NGII,202410
라마58b41a,,,,NGII,202410,NGII,202410
라마58b41b,19.0,13.0,0.6842105263157895,NGII,202410,NGII,202410
라마58b42a,,,,NGII,202410,NGII,202410
라마58b42b,29.0,22.0,0.7586206896551724,NGII,202410,NGII,202410
라마58b43a,,,,NGII,202410,NGII,202410
라마58b43b,,,,NGII,202410,NGII,202410
라마58b44a,,,,NGII,202410,NGII,202410
라마58b44b,0.0,,,NGII,202410,NGII,202410
라마58b45a,0.0,0.0,,NGII,202410,NGII,202410
라마58b45b,30.0,15.0,0.5,NGII,202410,NGII,202410
라마58b46a,,,,NGII,202410,NGII,202410
라마58b46b,,,,NGII,202410,NGII,202410
라마58b47a,,,,NGII,202410,NGII,202410
라마58b47b,,,,NGII,202410,NGII,202410
라마58b48a,,,,NGII,202410,NGII,202410
라마58b48b,0.0,,,NGII,202410,NGII,202410
라마58b49a,,,,NGII,202410,NGII,202410
라마58b49b,0.0,,,NGII,202410,NGII,202410
라마58b50a,83.0,53.0,0.6385542168674698,NGII,202410,NGII,202410
라마58b50b,0.0,,,NGII,202410,NGII,202410
라마58b51a,18.0,7.0,0.3888888888888889,NGII,202410,NGII,202410
라마58b51b,0.0,0.0,,NGII,202410,NGII,202410
라마58b52a,,,,NGII,202410,NGII,202410
라마58b52b,,,,NGII,202410,NGII,202410
라마58b53a,,,,NGII,202410,NGII,202410
라마58b53b,,,,NGII,202410,NGII,202410
라마58b54a,,,,NGII,202410,NGII,202410
라마59a10b,,,,NGII,202410,NGII,202410
라마59a11a,,,,NGII,202410,NGII,202410
라마59a11b,0.0,0.0,,NGII,202410,NGII,202410
라마59a12a,0.0,,,NGII,202410,NGII,202410
라마59a12b,,,,NGII,202410,NGII,202410
라마59a13a,0.0,0.0,,NGII,202410,NGII,202410
라마59a13b,12.0,9.0,0.75,NGII,202410,NGII,202410
라마59a14a,0.0,,,NGII,202410,NGII,202410
라마59a14b,,,,NGII,202410,NGII,202410
라마59a15a,0.0,0.0,,NGII,202410,NGII,202410
라마59a15b,,,,NGII,202410,NGII,202410
라마59a16a,83.0,49.0,0.5903614457831325,NGII,202410,NGII,202410
라마59a16b,17.0,0.0,0.0,NGII,202410,NGII,202410
라마59a17a,,,,NGII,202410,NGII,202410
라마59a17b,0.0,0.0,,NGII,202410,NGII,202410
라마59a18a,,,,NGII,202410,NGII,202410
라마59a18b,,,,NGII,202410,NGII,202410
라마59a19a,6.0,6.0,1.0,NGII,202410,NGII,202410
라마59a19b,21.0,13.0,0.6190476190476191,NGII,202410,NGII,202410
라마59a20a,,,,NGII,202410,NGII,202410
라마59a20b,0.0,0.0,,NGII,202410,NGII,202410
라마59a21a,0.0,0.0,,NGII,202410,NGII,202410
라마59a21b,,,,NGII,202410,NGII,202410
라마59a22a,0.0,,,NGII,202410,NGII,202410
라마59a22b,13.0,8.0,0.6153846153846154,NGII,202410,NGII,202410
라마59a23a,17.0,16.0,0.9411764705882353,NGII,202410,NGII,202410
라마59a23b,,,,NGII,202410,NGII,202410
라마59a24a,,,,NGII,202410,NGII,202410
라마59a24b,,,,NGII,202410,NGII,202410
라마59a25a,,,,NGII,202410,NGII,202410
라마59a25b,,,,NGII,202410,NGII,202410
라마59a26a,,,,NGII,202410,NGII,202410
라마59a26b,,,,NGII,202410,NGII,202410
라마59a27a,,,,NGII,202410,NGII,202410
라마59a27b,,,,NGII,202410,NGII,202410
라마59a28a,0.0,0.0,,NGII,202410,NGII,202410
라마59a28b,14.0,7.0,0.5,NGII,202410,NGII,202410
라마59a29a,0.0,0.0,,NGII,202410,NGII,202410
라마59a29b,773.0,150.0,0.19404915912031048,NGII,202410,NGII,202410
라마59a30a,604.0,186.0,0.3079470198675497,NGII,202410,NGII,202410
라마59a30b,696.0,145.0,0.20833333333333334,NGII,202410,NGII,202410
라마59a31a,33.0,0.0,0.0,NGII,202410,NGII,202410
라마59a31b,,,,NGII,202410,NGII,202410
라마59a32a,13.0,6.0,0.46153846153846156,NGII,202410,NGII,202410
라마59a32b,,,,NGII,202410,NGII,202410
라마59a33a,,,,NGII,202410,NGII,202410
라마59a33b,,,,NGII,202410,NGII,202410
라마59a34a,0.0,,,NGII,202410,NGII,202410
라마59a34b,,,,NGII,202410,NGII,202410
라마59a35a,,,,NGII,202410,NGII,202410
라마59a35b,,,,NGII,202410,NGII,202410
라마59a36a,,,,NGII,202410,NGII,202410
라마59a36b,,,,NGII,202410,NGII,202410
라마59a37a,,,,NGII,202410,NGII,202410
라마59a37b,15.0,12.0,0.8,NGII,202410,NGII,202410
라마59a38a,14.0,10.0,0.7142857142857143,NGII,202410,NGII,202410
라마59a38b,,,,NGII,202410,NGII,202410
라마59a39a,,,,NGII,202410,NGII,202410
라마59a39b,,,,NGII,202410,NGII,202410
라마59a40a,,,,NGII,202410,NGII,202410
라마59a40b,,,,NGII,202410,NGII,202410
라마59a41a,0.0,,,NGII,202410,NGII,202410
라마59a41b,39.0,19.0,0.48717948717948717,NGII,202410,NGII,202410
라마59a42a,,,,NGII,202410,NGII,202410
라마59a42b,,,,NGII,202410,NGII,202410
라마59a43a,,,,NGII,202410,NGII,202410
라마59a43b,6.0,0.0,0.0,NGII,202410,NGII,202410
라마59a44a,,,,NGII,202410,NGII,202410
라마59a44b,,,,NGII,202410,NGII,202410
라마59a45a,0.0,0.0,,NGII,202410,NGII,202410
라마59a45b,64.0,37.0,0.578125,NGII,202410,NGII,202410
라마59a46a,21.0,8.0,0.38095238095238093,NGII,202410,NGII,202410
라마59a46b,0.0,0.0,,NGII,202410,NGII,202410
라마59a47a,,,,NGII,202410,NGII,202410
라마59a47b,,,,NGII,202410,NGII,202410
라마59a48a,9.0,0.0,0.0,NGII,202410,NGII,202410
라마59a48b,49.0,38.0,0.7755102040816326,NGII,202410,NGII,202410
라마59a49a,22.0,6.0,0.2727272727272727,NGII,202410,NGII,202410
라마59a49b,9.0,8.0,0.8888888888888888,NGII,202410,NGII,202410
라마59a50a,27.0,15.0,0.5555555555555556,NGII,202410,NGII,202410
라마59a50b,27.0,18.0,0.6666666666666666,NGII,202410,NGII,202410
라마59a51a,0.0,0.0,,NGII,202410,NGII,202410
라마59a51b,16.0,7.0,0.4375,NGII,202410,NGII,202410
라마59a52a,,,,NGII,202410,NGII,202410
라마59a52b,,,,NGII,202410,NGII,202410
라마59a53a,,,,NGII,202410,NGII,202410
라마59a53b,,,,NGII,202410,NGII,202410
라마59a54a,,,,NGII,202410,NGII,202410
라마59b11a,,,,NGII,202410,NGII,202410
라마59b11b,6.0,0.0,0.0,NGII,202410,NGII,202410
라마59b12a,15.0,11.0,0.7333333333333333,NGII,202410,NGII,202410
라마59b12b,0.0,0.0,,NGII,202410,NGII,202410
라마59b13a,0.0,0.0,,NGII,202410,NGII,202410
라마59b13b,0.0,,,NGII,202410,NGII,202410
라마59b14a,,,,NGII,202410,NGII,202410
라마59b14b,,,,NGII,202410,NGII,202410
라마59b15a,,,,NGII,202410,NGII,202410
라마59b15b,21.0,11.0,0.5238095238095238,NGII,202410,NGII,202410
라마59b16a,0.0,0.0,,NGII,202410,NGII,202410
라마59b16b,7.0,0.0,0.0,NGII,202410,NGII,202410
라마59b17a,12.0,0.0,0.0,NGII,202410,NGII,202410
라마59b17b,10.0,6.0,0.6,NGII,202410,NGII,202410
라마59b18a,,,,NGII,202410,NGII,202410
라마59b18b,,,,NGII,202410,NGII,202410
라마59b19a,,,,NGII,202410,NGII,202410
라마59b19b,8.0,,,NGII,202410,NGII,202410
라마59b20a,8.0,0.0,0.0,NGII,202410,NGII,202410
라마59b20b,,,,NGII,202410,NGII,202410
라마59b21a,,,,NGII,202410,NGII,202410
라마59b21b,,,,NGII,202410,NGII,202410
라마59b22a,,,,NGII,202410,NGII,202410
라마59b22b,0.0,0.0,,NGII,202410,NGII,202410
라마59b23a,,,,NGII,202410,NGII,202410
라마59b23b,,,,NGII,202410,NGII,202410
라마59b24a,,,,NGII,202410,NGII,202410
라마59b24b,36.0,15.0,0.4166666666666667,NGII,202410,NGII,202410
라마59b25a,,,,NGII,202410,NGII,202410
라마59b25b,0.0,0.0,,NGII,202410,NGII,202410
라마59b26a,,,,NGII,202410,NGII,202410
라마59b26b,,,,NGII,202410,NGII,202410
라마59b27a,,,,NGII,202410,NGII,202410
라마59b27b,,,,NGII,202410,NGII,202410
라마59b28a,,,,NGII,202410,NGII,202410
라마59b28b,36.0,17.0,0.4722222222222222,NGII,202410,NGII,202410
라마59b29a,11.0,,,NGII,202410,NGII,202410
라마59b29b,1644.0,329.0,0.20012165450121655,NGII,202410,NGII,202410
라마59b30a,1608.0,522.0,0.3246268656716418,NGII,202410,NGII,202410
라마59b30b,918.0,225.0,0.24509803921568626,NGII,202410,NGII,202410
라마59b31a,21.0,8.0,0.38095238095238093,NGII,202410,NGII,202410
라마59b31b,0.0,,,NGII,202410,NGII,202410
라마59b32a,,,,NGII,202410,NGII,202410
라마59b32b,,,,NGII,202410,NGII,202410
라마59b33a,,,,NGII,202410,NGII,202410
라마59b33b,,,,NGII,202410,NGII,202410
라마59b34a,,,,NGII,202410,NGII,202410
라마59b34b,,,,NGII,202410,NGII,202410
라마59b35a,7.0,,,NGII,202410,NGII,202410
라마59b35b,,,,NGII,202410,NGII,202410
라마59b36a,0.0,0.0,,NGII,202410,NGII,202410
라마59b36b,,,,NGII,202410,NGII,202410
라마59b37a,0.0,,,NGII,202410,NGII,202410
라마59b37b,,,,NGII,202410,NGII,202410
라마59b38a,,,,NGII,202410,NGII,202410
라마59b38b,,,,NGII,202410,NGII,202410
라마59b39a,,,,NGII,202410,NGII,202410
라마59b39b,,,,NGII,202410,NGII,202410
라마59b40b,,,,NGII,202410,NGII,202410
라마59b41b,,,,NGII,202410,NGII,202410
라마59b42a,,,,NGII,202410,NGII,202410
라마59b42b,27.0,22.0,0.8148148148148148,NGII,202410,NGII,202410
라마59b43a,,,,NGII,202410,NGII,202410
라마59b43b,0.0,0.0,,NGII,202410,NGII,202410
라마59b44a,,,,NGII,202410,NGII,202410
라마59b44b,8.0,0.0,0.0,NGII,202410,NGII,202410
라마59b45a,,,,NGII,202410,NGII,202410
라마59b45b,53.0,28.0,0.5283018867924528,NGII,202410,NGII,202410
라마59b46a,12.0,10.0,0.8333333333333334,NGII,202410,NGII,202410
라마59b46b,39.0,17.0,0.4358974358974359,NGII,202410,NGII,202410
라마59b47a,11.0,0.0,0.0,NGII,202410,NGII,202410
라마59b47b,0.0,,,NGII,202410,NGII,202410
라마59b48a,27.0,15.0,0.5555555555555556,NGII,202410,NGII,202410
